timestamp,sensor_id,x,y,z,pm25,co2,temperature,humidity
2024-01-01T06:00:00,S073,1.12,4.37,-6.9,100.6,460.6,15.5,90
2024-01-01T06:00:00,S074,-4.07,9.37,1.58,90.6,494.3,16.2,90
2024-01-01T06:00:00,S075,0.84,4.96,-8.86,98.1,519.3,16.1,90
2024-01-01T06:00:00,S076,1.68,0.06,7.05,56.8,449.5,15.7,89.3
2024-01-01T06:00:00,S077,-6.85,9.22,-8.4,107.6,499.4,15,88.6
2024-01-01T06:00:00,S078,-6.28,1.9,3.5,61.6,405.4,16.1,90
2024-01-01T06:00:00,S079,-5.3,-7.6,7.81,115.5,542.3,16.0,88.5
2024-01-01T06:00:00,S080,-5.08,1.89,2.39,90.2,484.4,15,88.8
2024-01-01T06:00:00,S081,-1.62,1.67,0.46,66.6,472.5,16.1,88.8
2024-01-01T06:00:00,S082,8.69,-5.91,4.32,115.1,521.9,15.7,88.8
2024-01-01T06:00:00,S083,-5.23,-2.08,3.43,98.2,498.3,16.0,90
2024-01-01T06:00:00,S084,-4.0,-3.68,5.04,81.9,461.0,15.4,87.2
2024-01-01T06:00:00,S085,-8.55,-0.83,9.97,101.5,496.1,15.9,90
2024-01-01T06:00:00,S086,9.92,-8.53,-5.74,69.4,483.8,16.4,89.7
2024-01-01T06:00:00,S087,-4.7,8.67,7.62,58.9,442.6,15.6,90
2024-01-01T06:00:00,S088,7.59,-2.61,-6.85,62.6,452.1,15.4,88.6
2024-01-01T06:00:00,S089,6.67,4.07,2.23,88.7,474.3,16.2,87.8
2024-01-01T06:00:00,S090,9.74,3.08,-9.84,90.3,492.2,15.5,89.1
2024-01-01T06:00:00,S091,6.34,-4.01,3.27,88.5,501.7,15.7,90
2024-01-01T06:00:00,S092,8.78,-7.31,-7.69,75.0,499.6,16.6,90
2024-01-01T06:00:00,S093,-7.86,1.06,-4.55,98.6,478.7,16.2,88.1
2024-01-01T06:00:00,S094,2.1,4.35,-5.93,84.0,515.9,15.8,88.8
2024-01-01T06:00:00,S095,2.68,-4.72,-0.23,95.3,489.1,17.0,88.9
2024-01-01T06:00:00,S096,8.11,6.92,-8.15,79.7,473.5,15.7,90
2024-01-01T06:00:00,S097,-1.53,-4.47,-9.93,101.3,479.5,16.4,88.8
2024-01-01T06:00:00,S098,5.42,2.74,-4.76,82.6,453.8,15.0,88.4
2024-01-01T06:00:00,S099,4.82,1.03,-1.45,79.4,486.1,15.6,89.1
2024-01-01T06:00:00,S100,-9.81,-8.5,7.66,67.5,454.6,15.1,90
2024-01-01T07:00:00,S001,2.79,-9.5,-4.5,102.6,616.4,20.0,80.7
2024-01-01T07:00:00,S002,-5.54,4.73,3.53,147.1,670.2,19.2,78.5
2024-01-01T07:00:00,S003,7.84,-8.26,-1.56,101.3,578.6,19.9,78.7
2024-01-01T07:00:00,S004,-9.4,-5.63,0.11,116.3,616.3,19.3,79.9
2024-01-01T07:00:00,S005,-9.47,-6.02,3.0,122.9,627.1,19.9,81.3
2024-01-01T07:00:00,S006,0.9,-5.59,1.79,118.9,646.1,18.1,79.0
2024-01-01T07:00:00,S007,6.19,-9.87,6.12,116.0,608.7,19.5,78.6
2024-01-01T07:00:00,S008,3.96,-3.19,-6.89,98.2,564.0,20.5,79.4
2024-01-01T07:00:00,S009,9.14,-3.27,-8.15,145.2,628.5,19.3,81.2
2024-01-01T07:00:00,S010,-8.07,6.95,2.07,137.7,621.9,19.2,81.9
2024-01-01T07:00:00,S011,6.14,4.59,0.72,144.9,664.0,20.0,81.7
2024-01-01T07:00:00,S012,9.46,-2.43,1.04,132.6,677.3,19.7,80.0
2024-01-01T07:00:00,S013,6.59,2.37,7.23,101.6,557.2,20.1,78.8
2024-01-01T07:00:00,S014,1.55,4.09,-9.08,91.3,564.6,20.7,79.6
2024-01-01T07:00:00,S015,-5.44,-4.21,-8.4,137.1,628.4,20.1,81.4
2024-01-01T07:00:00,S016,-5.34,-7.98,-4.44,118.3,615.9,20.0,78.2
2024-01-01T07:00:00,S017,2.71,-2.7,-2.6,115.6,623.7,19.3,81.4
2024-01-01T07:00:00,S018,-5.81,-4.66,8.73,136.3,642.6,19.1,79.5
2024-01-01T07:00:00,S019,2.96,2.18,-6.58,114.7,580.5,19.7,79.4
2024-01-01T07:00:00,S020,4.58,-6.73,-2.41,134.7,658.8,19.7,80.6
2024-01-01T07:00:00,S021,9.79,2.8,1.14,100.1,592.8,19.5,78.6
2024-01-01T07:00:00,S022,3.69,6.86,5.52,123.8,635.8,20.0,78.2
2024-01-01T07:00:00,S023,-5.42,-9.36,-3.69,127.9,650.5,20.6,78.6
2024-01-01T07:00:00,S024,-4.65,-5.78,8.86,88.4,602.6,19.2,79.4
2024-01-01T07:00:00,S025,7.53,-3.71,3.11,134.2,637.2,18.6,79.2
2024-01-01T07:00:00,S026,-2.09,8.29,-0.82,113.7,562.3,19.5,81.3
2024-01-01T07:00:00,S027,-4.7,-5.07,1.23,105.1,591.7,20.0,82.8
2024-01-01T07:00:00,S028,-4.75,1.69,7.96,125.2,655.4,20.4,77.7
2024-01-01T07:00:00,S029,-2.01,-5.61,9.95,130.7,630.3,19.4,79.6
2024-01-01T07:00:00,S030,0.19,-8.18,-9.06,133.7,654.2,19.4,80.1
2024-01-01T07:00:00,S031,-7.81,2.55,5.84,110.1,592.5,19.0,77.8
2024-01-01T07:00:00,S032,-1.56,-8.73,-2.37,94.2,584.7,19.6,81.9
2024-01-01T07:00:00,S033,9.92,0.58,9.42,105.4,606.2,19.8,80.1
2024-01-01T07:00:00,S034,7.22,-9.77,4.41,118.4,644.9,18.9,81.1
2024-01-01T07:00:00,S035,3.63,0.74,-4.66,110.7,560.3,19.3,80.3
2024-01-01T07:00:00,S036,2.82,-7.77,-1.3,105.2,588.8,19.0,78.2
2024-01-01T07:00:00,S037,-0.93,9.08,7.52,125.9,643.0,19.7,83.1
2024-01-01T07:00:00,S038,-4.73,0.01,-6.43,116.6,611.7,19.7,80.0
2024-01-01T07:00:00,S039,8.25,7.41,-4.03,97.4,596.1,20.3,78.9
2024-01-01T07:00:00,S040,2.78,2.18,-6.94,131.0,631.3,19.9,78.6
2024-01-01T07:00:00,S041,5.25,0.79,5.57,117.4,578.9,19.7,81.6
2024-01-01T07:00:00,S042,0.61,-9.99,-3.52,99.9,599.1,19.3,77.5
2024-01-01T07:00:00,S043,-9.61,8.58,7.57,107.2,587.9,19.3,79.9
2024-01-01T07:00:00,S044,6.63,-3.85,-8.84,134.9,628.1,20.6,79.5
2024-01-01T07:00:00,S045,7.56,8.94,-8.29,107.3,606.8,19.6,80.0
2024-01-01T07:00:00,S046,-0.28,-8.62,5.21,123.8,624.3,20.2,79.2
2024-01-01T07:00:00,S047,5.32,-7.43,-0.49,109.6,601.1,20.2,79.8
2024-01-01T07:00:00,S048,1.0,-4.7,7.45,86.0,559.0,20.0,79.0
2024-01-01T07:00:00,S049,-1.54,-5.76,0.79,124.1,647.0,19.3,81.6
2024-01-01T07:00:00,S050,4.6,-5.98,-3.77,99.5,582.2,20.3,79.0
2024-01-01T07:00:00,S051,9.9,3.0,-1.24,125.7,606.5,19.1,80.2
2024-01-01T07:00:00,S052,0.35,-7.58,-5.51,119.8,623.9,20.4,81.0
2024-01-01T07:00:00,S053,-3.24,1.77,-5.4,119.5,631.7,19.7,79.3
2024-01-01T07:00:00,S054,-5.6,-8.58,2.62,123.0,589.9,19.2,80.2
2024-01-01T07:00:00,S055,-5.42,8.11,7.19,129.0,660.6,19.9,80.1
2024-01-01T07:00:00,S056,-8.58,-5.24,3.38,125.2,646.7,20.4,80.5
2024-01-01T07:00:00,S057,-5.72,-7.35,8.71,113.5,617.8,20.5,79.5
2024-01-01T07:00:00,S058,1.42,-0.55,5.69,137.8,645.4,19.6,79.0
2024-01-01T07:00:00,S059,6.15,-6.19,-8.06,69.3,558.7,20.0,79.3
2024-01-01T07:00:00,S060,-1.38,-1.53,-0.66,92.5,552.7,19.9,79.1
2024-01-01T07:00:00,S061,4.58,3.47,9.68,111.8,634.7,19.5,81.4
2024-01-01T07:00:00,S062,-8.03,-1.95,-3.21,115.9,628.4,20.1,80.6
2024-01-01T07:00:00,S063,7.23,-5.03,-6.2,98.4,582.0,19.9,80.5
2024-01-01T07:00:00,S064,-1.03,-1.56,-4.43,110.8,597.5,19.9,78.3
2024-01-01T07:00:00,S065,-5.0,8.47,-1.14,106.1,595.3,19.1,78.3
2024-01-01T07:00:00,S066,7.23,1.01,-8.99,117.4,582.5,19.3,79.8
2024-01-01T07:00:00,S068,8.53,6.97,-6.67,117.5,647.0,19.9,78.6
2024-01-01T07:00:00,S069,-0.29,-5.73,-1.98,112.6,570.1,19.7,79.4
2024-01-01T07:00:00,S070,-8.83,-2.42,9.71,103.2,591.9,20.1,79.1
2024-01-01T07:00:00,S071,-4.7,5.68,-0.9,105.8,600.7,19.6,77.4
2024-01-01T07:00:00,S072,-1.54,9.15,9.91,115.3,609.6,19.4,78.1
2024-01-01T07:00:00,S073,1.12,4.37,-6.9,108.4,606.4,19.6,79.1
2024-01-01T07:00:00,S074,-4.07,9.37,1.58,101.3,595.8,19.7,82.2
2024-01-01T07:00:00,S075,0.84,4.96,-8.86,91.6,590.6,19.3,80.2
2024-01-01T07:00:00,S076,1.68,0.06,7.05,113.7,622.7,19.4,81.9
2024-01-01T07:00:00,S077,-6.85,9.22,-8.4,127.5,603.1,19.8,78.4
2024-01-01T07:00:00,S078,-6.28,1.9,3.5,119.5,626.1,19.4,80.8
2024-01-01T07:00:00,S079,-5.3,-7.6,7.81,106.3,564.8,20.5,83.3
2024-01-01T07:00:00,S081,-1.62,1.67,0.46,134.9,673.5,19.6,80.2
2024-01-01T07:00:00,S082,8.69,-5.91,4.32,117.6,614.1,18.7,82.9
2024-01-01T07:00:00,S083,-5.23,-2.08,3.43,90.6,566.7,18.8,77.9
2024-01-01T07:00:00,S084,-4.0,-3.68,5.04,103.7,574.0,20.0,82.1
2024-01-01T07:00:00,S085,-8.55,-0.83,9.97,113.1,609.7,19.3,78.9
2024-01-01T07:00:00,S086,9.92,-8.53,-5.74,116.0,613.7,19.8,80.0
2024-01-01T07:00:00,S087,-4.7,8.67,7.62,140.1,644.5,19.5,81.2
2024-01-01T07:00:00,S088,7.59,-2.61,-6.85,89.6,565.8,20.0,80.3
2024-01-01T07:00:00,S089,6.67,4.07,2.23,130.0,591.1,19.1,83.1
2024-01-01T07:00:00,S090,9.74,3.08,-9.84,106.3,586.3,20.4,79.2
2024-01-01T07:00:00,S091,6.34,-4.01,3.27,108.1,602.4,20.2,80.6
2024-01-01T07:00:00,S092,8.78,-7.31,-7.69,126.3,577.1,20.5,78.1
2024-01-01T07:00:00,S093,-7.86,1.06,-4.55,100.6,537.0,19.0,79.0
2024-01-01T07:00:00,S094,2.1,4.35,-5.93,130.1,624.8,19.2,80.5
2024-01-01T07:00:00,S096,8.11,6.92,-8.15,133.4,646.8,20.6,79.9
2024-01-01T07:00:00,S097,-1.53,-4.47,-9.93,99.0,629.2,19.7,80.0
2024-01-01T07:00:00,S098,5.42,2.74,-4.76,114.1,615.0,19.4,77.5
2024-01-01T07:00:00,S099,4.82,1.03,-1.45,129.5,619.7,19.2,82.5
2024-01-01T07:00:00,S100,-9.81,-8.5,7.66,135.5,628.4,20.3,79.1
2024-01-01T08:00:00,S001,2.79,-9.5,-4.5,116.7,623.0,23.0,71.7
2024-01-01T08:00:00,S002,-5.54,4.73,3.53,140.4,673.5,22.7,67.6
2024-01-01T08:00:00,S003,7.84,-8.26,-1.56,115.7,583.7,23.6,70.1
2024-01-01T08:00:00,S004,-9.4,-5.63,0.11,70.5,543.5,23.8,67.8
2024-01-01T08:00:00,S005,-9.47,-6.02,3.0,147.2,651.4,22.9,70.6
2024-01-01T08:00:00,S006,0.9,-5.59,1.79,139.3,655.9,22.4,69.9
2024-01-01T08:00:00,S007,6.19,-9.87,6.12,96.1,598.0,23.6,73.3
2024-01-01T08:00:00,S008,3.96,-3.19,-6.89,91.8,580.3,23.3,69.7
2024-01-01T08:00:00,S009,9.14,-3.27,-8.15,104.6,616.4,23.0,71.5
2024-01-01T08:00:00,S010,-8.07,6.95,2.07,93.7,580.5,22.6,70.9
2024-01-01T08:00:00,S011,6.14,4.59,0.72,109.6,581.0,23.2,68.6
2024-01-01T08:00:00,S012,9.46,-2.43,1.04,127.3,645.2,23.0,70.3
2024-01-01T08:00:00,S013,6.59,2.37,7.23,115.4,629.3,22.8,70.2
2024-01-01T08:00:00,S014,1.55,4.09,-9.08,130.0,659.2,23.3,71.2
2024-01-01T08:00:00,S015,-5.44,-4.21,-8.4,124.6,602.3,22.8,67.0
2024-01-01T08:00:00,S016,-5.34,-7.98,-4.44,96.0,569.1,22.4,71.0
2024-01-01T08:00:00,S017,2.71,-2.7,-2.6,120.7,595.1,22.6,68.4
2024-01-01T08:00:00,S018,-5.81,-4.66,8.73,101.7,607.2,23.4,69.1
2024-01-01T08:00:00,S020,4.58,-6.73,-2.41,139.9,606.8,23.2,71.5
2024-01-01T08:00:00,S021,9.79,2.8,1.14,125.9,654.8,22.5,71.4
2024-01-01T08:00:00,S022,3.69,6.86,5.52,111.3,560.1,22.7,70.4
2024-01-01T08:00:00,S023,-5.42,-9.36,-3.69,119.6,624.0,23.2,68.3
2024-01-01T08:00:00,S024,-4.65,-5.78,8.86,87.7,549.6,23.3,70.0
2024-01-01T08:00:00,S025,7.53,-3.71,3.11,108.9,613.5,22.9,71.7
2024-01-01T08:00:00,S026,-2.09,8.29,-0.82,85.9,577.4,22.6,71.1
2024-01-01T08:00:00,S027,-4.7,-5.07,1.23,105.8,600.3,23.8,69.9
2024-01-01T08:00:00,S028,-4.75,1.69,7.96,135.7,627.2,23.3,70.0
2024-01-01T08:00:00,S029,-2.01,-5.61,9.95,142.4,664.6,22.9,69.5
2024-01-01T08:00:00,S030,0.19,-8.18,-9.06,114.6,598.6,23.0,70.5
2024-01-01T08:00:00,S031,-7.81,2.55,5.84,123.7,609.2,23.0,70.8
2024-01-01T08:00:00,S032,-1.56,-8.73,-2.37,133.4,663.2,23.7,70.0
2024-01-01T08:00:00,S033,9.92,0.58,9.42,106.2,614.6,23.6,69.3
2024-01-01T08:00:00,S034,7.22,-9.77,4.41,76.7,568.0,22.9,68.7
2024-01-01T08:00:00,S035,3.63,0.74,-4.66,99.5,563.4,22.4,68.9
2024-01-01T08:00:00,S036,2.82,-7.77,-1.3,108.9,615.5,22.1,68.9
2024-01-01T08:00:00,S037,-0.93,9.08,7.52,106.3,606.0,23.0,69.6
2024-01-01T08:00:00,S038,-4.73,0.01,-6.43,121.9,602.9,22.9,69.6
2024-01-01T08:00:00,S039,8.25,7.41,-4.03,130.1,622.7,23.5,69.7
2024-01-01T08:00:00,S040,2.78,2.18,-6.94,114.2,608.7,22.6,70.7
2024-01-01T08:00:00,S041,5.25,0.79,5.57,106.9,602.7,23.0,68.1
2024-01-01T08:00:00,S042,0.61,-9.99,-3.52,112.7,624.9,23.1,72.1
2024-01-01T08:00:00,S043,-9.61,8.58,7.57,122.1,589.7,22.8,72.0
2024-01-01T08:00:00,S044,6.63,-3.85,-8.84,88.9,588.7,23.2,70.7
2024-01-01T08:00:00,S045,7.56,8.94,-8.29,105.2,582.1,22.8,68.9
2024-01-01T08:00:00,S048,1.0,-4.7,7.45,116.7,618.6,22.9,72.0
2024-01-01T08:00:00,S049,-1.54,-5.76,0.79,114.9,618.7,22.5,69.7
2024-01-01T08:00:00,S050,4.6,-5.98,-3.77,130.1,563.1,22.1,70.2
2024-01-01T08:00:00,S051,9.9,3.0,-1.24,134.5,595.8,23.8,70.5
2024-01-01T08:00:00,S052,0.35,-7.58,-5.51,104.4,594.0,23.5,67.3
2024-01-01T08:00:00,S053,-3.24,1.77,-5.4,132.5,657.5,23.0,72.2
2024-01-01T08:00:00,S054,-5.6,-8.58,2.62,113.7,600.3,22.2,70.2
2024-01-01T08:00:00,S055,-5.42,8.11,7.19,130.9,628.8,22.8,68.4
2024-01-01T08:00:00,S056,-8.58,-5.24,3.38,111.0,597.2,23.6,68.9
2024-01-01T08:00:00,S057,-5.72,-7.35,8.71,107.6,586.2,23.8,67.7
2024-01-01T08:00:00,S058,1.42,-0.55,5.69,130.1,648.6,22.9,70.4
2024-01-01T08:00:00,S059,6.15,-6.19,-8.06,133.3,659.0,23.1,69.6
2024-01-01T08:00:00,S060,-1.38,-1.53,-0.66,94.0,580.2,22.9,70.1
2024-01-01T08:00:00,S061,4.58,3.47,9.68,131.5,647.3,24.5,67.4
2024-01-01T08:00:00,S062,-8.03,-1.95,-3.21,134.1,646.7,22.7,67.1
2024-01-01T08:00:00,S063,7.23,-5.03,-6.2,118.6,669.1,23.2,67.2
2024-01-01T08:00:00,S064,-1.03,-1.56,-4.43,104.9,597.3,22.8,68.3
2024-01-01T08:00:00,S065,-5.0,8.47,-1.14,127.9,613.1,22.6,70.1
2024-01-01T08:00:00,S066,7.23,1.01,-8.99,117.6,623.3,22.5,71.6
2024-01-01T08:00:00,S067,9.99,6.72,9.38,130.3,591.8,22.8,69.4
2024-01-01T08:00:00,S068,8.53,6.97,-6.67,110.7,616.0,23.0,69.6
2024-01-01T08:00:00,S069,-0.29,-5.73,-1.98,107.0,604.3,24.0,69.9
2024-01-01T08:00:00,S070,-8.83,-2.42,9.71,115.7,640.4,22.7,68.0
2024-01-01T08:00:00,S071,-4.7,5.68,-0.9,96.6,576.4,22.3,68.9
2024-01-01T08:00:00,S072,-1.54,9.15,9.91,109.4,591.6,22.8,69.5
2024-01-01T08:00:00,S073,1.12,4.37,-6.9,134.9,667.0,23.2,71.3
2024-01-01T08:00:00,S074,-4.07,9.37,1.58,88.3,551.0,22.7,68.1
2024-01-01T08:00:00,S075,0.84,4.96,-8.86,113.5,624.3,22.8,69.2
2024-01-01T08:00:00,S076,1.68,0.06,7.05,118.5,635.2,23.2,69.2
2024-01-01T08:00:00,S077,-6.85,9.22,-8.4,131.8,642.2,23.5,69.0
2024-01-01T08:00:00,S078,-6.28,1.9,3.5,106.8,559.2,23.0,70.0
2024-01-01T08:00:00,S079,-5.3,-7.6,7.81,102.0,633.4,23.2,69.4
2024-01-01T08:00:00,S080,-5.08,1.89,2.39,104.5,589.2,22.6,69.4
2024-01-01T08:00:00,S081,-1.62,1.67,0.46,124.8,652.2,22.8,70.0
2024-01-01T08:00:00,S082,8.69,-5.91,4.32,103.6,607.7,22.5,66.9
2024-01-01T08:00:00,S083,-5.23,-2.08,3.43,120.4,634.0,22.8,70.4
2024-01-01T08:00:00,S084,-4.0,-3.68,5.04,100.9,592.9,22.4,73.8
2024-01-01T08:00:00,S085,-8.55,-0.83,9.97,96.3,604.0,22.3,70.6
2024-01-01T08:00:00,S086,9.92,-8.53,-5.74,104.4,586.2,23.1,66.2
2024-01-01T08:00:00,S087,-4.7,8.67,7.62,129.9,624.7,22.4,71.1
2024-01-01T08:00:00,S088,7.59,-2.61,-6.85,99.1,570.0,23.4,69.5
2024-01-01T08:00:00,S089,6.67,4.07,2.23,119.2,652.5,23.9,70.0
2024-01-01T08:00:00,S090,9.74,3.08,-9.84,110.9,626.4,21.9,68.4
2024-01-01T08:00:00,S091,6.34,-4.01,3.27,127.7,631.0,23.3,70.7
2024-01-01T08:00:00,S092,8.78,-7.31,-7.69,116.9,646.7,23.4,70.4
2024-01-01T08:00:00,S093,-7.86,1.06,-4.55,111.6,570.5,23.1,68.7
2024-01-01T08:00:00,S094,2.1,4.35,-5.93,106.7,570.7,23.6,68.5
2024-01-01T08:00:00,S095,2.68,-4.72,-0.23,111.6,576.4,23.1,69.8
2024-01-01T08:00:00,S096,8.11,6.92,-8.15,98.0,612.1,22.1,71.1
2024-01-01T08:00:00,S097,-1.53,-4.47,-9.93,117.2,639.6,22.9,69.5
2024-01-01T08:00:00,S098,5.42,2.74,-4.76,104.5,603.2,23.6,70.1
2024-01-01T08:00:00,S099,4.82,1.03,-1.45,103.4,589.9,23.8,70.4
2024-01-01T08:00:00,S100,-9.81,-8.5,7.66,95.0,586.5,22.6,69.6
2024-01-01T09:00:00,S001,2.79,-9.5,-4.5,99.0,516.4,25.9,58.1
2024-01-01T09:00:00,S002,-5.54,4.73,3.53,56.1,438.8,25.6,58.2
2024-01-01T09:00:00,S003,7.84,-8.26,-1.56,60.3,447.7,25.6,59.6
2024-01-01T09:00:00,S004,-9.4,-5.63,0.11,82.1,485.9,25.5,56.3
2024-01-01T09:00:00,S005,-9.47,-6.02,3.0,100.9,522.3,25.0,58.2
2024-01-01T09:00:00,S006,0.9,-5.59,1.79,79.2,471.3,24.9,61.8
2024-01-01T09:00:00,S007,6.19,-9.87,6.12,98.2,501.0,25.5,58.0
2024-01-01T09:00:00,S008,3.96,-3.19,-6.89,86.5,503.1,25.4,54.7
2024-01-01T09:00:00,S009,9.14,-3.27,-8.15,116.5,546.1,26.3,56.3
2024-01-01T09:00:00,S010,-8.07,6.95,2.07,105.0,515.2,25.8,58.7
2024-01-01T09:00:00,S012,9.46,-2.43,1.04,72.2,460.1,25.0,57.4
2024-01-01T09:00:00,S013,6.59,2.37,7.23,81.0,465.5,25.4,57.3
2024-01-01T09:00:00,S014,1.55,4.09,-9.08,79.7,469.4,25.6,58.7
2024-01-01T09:00:00,S015,-5.44,-4.21,-8.4,78.3,468.0,25.4,57.4
2024-01-01T09:00:00,S016,-5.34,-7.98,-4.44,78.1,510.9,24.9,55.1
2024-01-01T09:00:00,S018,-5.81,-4.66,8.73,75.6,456.7,24.4,60.4
2024-01-01T09:00:00,S019,2.96,2.18,-6.58,70.0,496.8,25.1,57.4
2024-01-01T09:00:00,S020,4.58,-6.73,-2.41,48.9,440.3,25.8,57.8
2024-01-01T09:00:00,S021,9.79,2.8,1.14,74.5,484.1,25.7,58.8
2024-01-01T09:00:00,S022,3.69,6.86,5.52,74.2,455.9,26.0,57.4
2024-01-01T09:00:00,S023,-5.42,-9.36,-3.69,60.3,416.3,26.1,55.8
2024-01-01T09:00:00,S025,7.53,-3.71,3.11,80.4,486.9,26.0,56.3
2024-01-01T09:00:00,S026,-2.09,8.29,-0.82,53.8,470.0,24.9,56.2
2024-01-01T09:00:00,S027,-4.7,-5.07,1.23,82.5,490.2,26.5,57.0
2024-01-01T09:00:00,S028,-4.75,1.69,7.96,72.1,459.6,25.8,59.0
2024-01-01T09:00:00,S029,-2.01,-5.61,9.95,90.4,477.5,25.2,55.8
2024-01-01T09:00:00,S030,0.19,-8.18,-9.06,122.9,537.9,26.1,60.4
2024-01-01T09:00:00,S031,-7.81,2.55,5.84,74.1,489.4,25.6,57.4
2024-01-01T09:00:00,S032,-1.56,-8.73,-2.37,99.6,482.3,25.5,54.5
2024-01-01T09:00:00,S033,9.92,0.58,9.42,68.2,468.7,26.4,56.3
2024-01-01T09:00:00,S034,7.22,-9.77,4.41,78.1,506.5,25.7,58.2
2024-01-01T09:00:00,S035,3.63,0.74,-4.66,73.0,454.3,25.1,57.2
2024-01-01T09:00:00,S036,2.82,-7.77,-1.3,76.6,452.5,25.2,56.0
2024-01-01T09:00:00,S037,-0.93,9.08,7.52,63.3,430.7,24.7,59.7
2024-01-01T09:00:00,S038,-4.73,0.01,-6.43,88.4,497.6,26.2,58.1
2024-01-01T09:00:00,S040,2.78,2.18,-6.94,60.9,463.5,26.2,57.4
2024-01-01T09:00:00,S041,5.25,0.79,5.57,121.2,511.0,25.8,56.3
2024-01-01T09:00:00,S042,0.61,-9.99,-3.52,71.1,465.6,25.3,57.8
2024-01-01T09:00:00,S043,-9.61,8.58,7.57,72.5,475.6,24.8,56.0
2024-01-01T09:00:00,S044,6.63,-3.85,-8.84,51.7,426.1,25.5,55.8
2024-01-01T09:00:00,S045,7.56,8.94,-8.29,84.1,475.9,26.0,57.6
2024-01-01T09:00:00,S046,-0.28,-8.62,5.21,80.2,449.9,24.7,57.4
2024-01-01T09:00:00,S048,1.0,-4.7,7.45,71.8,472.9,25.7,56.1
2024-01-01T09:00:00,S049,-1.54,-5.76,0.79,78.2,467.9,25.1,57.5
2024-01-01T09:00:00,S050,4.6,-5.98,-3.77,59.1,453.2,26.1,59.3
2024-01-01T09:00:00,S051,9.9,3.0,-1.24,79.3,463.8,24.9,58.4
2024-01-01T09:00:00,S052,0.35,-7.58,-5.51,62.0,431.0,25.6,59.2
2024-01-01T09:00:00,S053,-3.24,1.77,-5.4,70.3,419.7,25.6,55.3
2024-01-01T09:00:00,S054,-5.6,-8.58,2.62,94.3,510.8,25.0,59.0
2024-01-01T09:00:00,S055,-5.42,8.11,7.19,86.6,461.7,25.9,57.1
2024-01-01T09:00:00,S056,-8.58,-5.24,3.38,85.8,439.9,24.7,56.7
2024-01-01T09:00:00,S057,-5.72,-7.35,8.71,88.4,478.4,25.3,56.1
2024-01-01T09:00:00,S058,1.42,-0.55,5.69,83.9,459.3,25.2,57.1
2024-01-01T09:00:00,S059,6.15,-6.19,-8.06,88.1,513.9,25.4,59.3
2024-01-01T09:00:00,S060,-1.38,-1.53,-0.66,80.4,475.0,25.7,56.9
2024-01-01T09:00:00,S061,4.58,3.47,9.68,66.8,458.3,26.0,58.6
2024-01-01T09:00:00,S062,-8.03,-1.95,-3.21,62.1,440.0,24.5,56.6
2024-01-01T09:00:00,S064,-1.03,-1.56,-4.43,79.7,470.1,25.9,55.8
2024-01-01T09:00:00,S065,-5.0,8.47,-1.14,71.9,505.8,25.9,58.1
2024-01-01T09:00:00,S066,7.23,1.01,-8.99,72.3,439.2,25.2,55.7
2024-01-01T09:00:00,S067,9.99,6.72,9.38,89.3,508.7,24.4,55.9
2024-01-01T09:00:00,S068,8.53,6.97,-6.67,77.6,489.7,25.3,58.0
2024-01-01T09:00:00,S069,-0.29,-5.73,-1.98,70.1,455.0,25.9,59.3
2024-01-01T09:00:00,S070,-8.83,-2.42,9.71,64.0,446.9,25.2,55.7
2024-01-01T09:00:00,S071,-4.7,5.68,-0.9,79.3,446.0,26.0,57.5
2024-01-01T09:00:00,S072,-1.54,9.15,9.91,122.2,514.7,25.2,59.6
2024-01-01T09:00:00,S073,1.12,4.37,-6.9,33.8,395.4,25.2,58.2
2024-01-01T09:00:00,S074,-4.07,9.37,1.58,61.0,443.0,25.1,57.6
2024-01-01T09:00:00,S075,0.84,4.96,-8.86,71.3,408.1,25.5,57.6
2024-01-01T09:00:00,S076,1.68,0.06,7.05,103.5,536.5,26.0,52.3
2024-01-01T09:00:00,S077,-6.85,9.22,-8.4,72.3,485.6,25.4,57.4
2024-01-01T09:00:00,S078,-6.28,1.9,3.5,76.8,504.8,25.2,59.3
2024-01-01T09:00:00,S079,-5.3,-7.6,7.81,104.8,513.4,25.0,59.6
2024-01-01T09:00:00,S080,-5.08,1.89,2.39,91.2,494.1,25.2,58.8
2024-01-01T09:00:00,S081,-1.62,1.67,0.46,105.2,494.8,25.1,56.2
2024-01-01T09:00:00,S082,8.69,-5.91,4.32,96.5,484.2,25.0,59.9
2024-01-01T09:00:00,S083,-5.23,-2.08,3.43,80.7,438.1,25.2,59.9
2024-01-01T09:00:00,S084,-4.0,-3.68,5.04,72.0,459.9,25.0,55.1
2024-01-01T09:00:00,S085,-8.55,-0.83,9.97,58.0,484.1,25.4,58.0
2024-01-01T09:00:00,S086,9.92,-8.53,-5.74,61.8,420.3,25.0,57.0
2024-01-01T09:00:00,S087,-4.7,8.67,7.62,98.5,477.7,25.3,56.3
2024-01-01T09:00:00,S089,6.67,4.07,2.23,71.0,461.8,24.2,58.7
2024-01-01T09:00:00,S090,9.74,3.08,-9.84,79.6,483.6,25.6,55.1
2024-01-01T09:00:00,S091,6.34,-4.01,3.27,78.8,474.8,24.8,57.8
2024-01-01T09:00:00,S092,8.78,-7.31,-7.69,103.6,495.4,24.5,57.2
